id,deal_id,stage,entered_at,exited_at
6bbef98f-4c66-4c07-810d-d0b179dec843,3872ed85-f0cb-4b63-ac8f-8b8f927bdfb7,validating,2024-07-26 01:33:40,2024-08-21 01:33:40
4f2c750e-c958-4317-933e-43f5b65632a6,3872ed85-f0cb-4b63-ac8f-8b8f927bdfb7,progressing,2024-08-21 01:33:40,2024-08-31 01:33:40
c14792d0-4c9e-4739-9836-cbdc63a181a0,3872ed85-f0cb-4b63-ac8f-8b8f927bdfb7,focus,2024-08-31 01:33:40,2024-09-11 01:33:40
5ecb4da8-5b9e-4081-bed7-113625324ce3,3872ed85-f0cb-4b63-ac8f-8b8f927bdfb7,negotiating,2024-09-11 01:33:40,2024-10-02 01:33:40
ebbf1e03-9851-417c-8a6d-cf57872682c5,7c66fc91-1056-40c5-af84-4746d117064b,qualifying,2025-02-23 01:33:40,2025-03-06 01:33:40
83aae258-a108-467c-8570-6a6209f763d1,7c66fc91-1056-40c5-af84-4746d117064b,validating,2025-03-06 01:33:40,2025-03-31 01:33:40
31804baa-b61a-4119-a765-5978a68aa415,7c66fc91-1056-40c5-af84-4746d117064b,progressing,2025-03-31 01:33:40,2025-04-01 01:33:40
d0c5be54-8072-48a8-a02b-a10efbf1ab11,776ec0ba-c97d-4ffe-bdcf-2583fa373c7d,qualifying,2025-10-07 01:33:40,2025-10-21 01:33:40
ea0edd91-e0ee-4762-a047-54797f487f9d,776ec0ba-c97d-4ffe-bdcf-2583fa373c7d,validating,2025-10-21 01:33:40,2025-11-02 01:33:40
ae8e28aa-0cf2-4142-bd83-b4ddd28f4388,776ec0ba-c97d-4ffe-bdcf-2583fa373c7d,progressing,2025-11-02 01:33:40,2025-11-20 01:33:40
f0b175e1-eb85-41e9-8ede-28e9badf0cd3,776ec0ba-c97d-4ffe-bdcf-2583fa373c7d,focus,2025-11-20 01:33:40,2025-12-01 01:33:40
3c42606a-52ae-494a-96a3-1004632fba79,37b7b7ab-cb78-404f-bfb3-e8aaa7e36656,qualifying,2026-01-27 01:33:40,2026-01-30 01:33:40
2fe63823-fe96-48b4-b9d9-62bd157c3ea3,37b7b7ab-cb78-404f-bfb3-e8aaa7e36656,validating,2026-01-30 01:33:40,2026-02-08 01:33:40
0db47c22-ff56-4e5e-823c-ad9fda82c01b,37b7b7ab-cb78-404f-bfb3-e8aaa7e36656,progressing,2026-02-08 01:33:40,2026-02-14 01:33:40
3070b119-459e-40c7-9b44-b12b7ae77979,37b7b7ab-cb78-404f-bfb3-e8aaa7e36656,focus,2026-02-14 01:33:40,2026-02-27 01:33:40
89e5f9fb-704e-44c6-8c06-f5ce814ae6cb,2e32a813-2111-480b-a7a9-fc6159f7ddd8,qualifying,2022-05-29 01:33:40,2022-06-12 01:33:40
0d674714-2c34-461c-b871-a1e16168316e,2e32a813-2111-480b-a7a9-fc6159f7ddd8,validating,2022-06-12 01:33:40,2022-06-19 01:33:40
39a211a1-ae47-46af-a8a5-9d8a836b1073,2e32a813-2111-480b-a7a9-fc6159f7ddd8,progressing,2022-06-19 01:33:40,2022-06-30 01:33:40
1c839a10-4c16-4e45-a796-a4e9016745e2,2e32a813-2111-480b-a7a9-fc6159f7ddd8,focus,2022-06-30 01:33:40,2022-07-16 01:33:40
c62619d1-8db9-4d2d-8e39-7f6754d300c8,2e32a813-2111-480b-a7a9-fc6159f7ddd8,negotiating,2022-07-16 01:33:40,2022-07-18 01:33:40
7633570d-f9a0-428e-9872-e9b9c6093d58,523bac4c-bece-40aa-ab54-a77d17245e0d,qualifying,2023-02-25 01:33:40,2023-03-11 01:33:40
033eeb47-7062-46d3-aa28-4f175559dff4,523bac4c-bece-40aa-ab54-a77d17245e0d,validating,2023-03-11 01:33:40,2023-03-29 01:33:40
cec3177c-0daa-4c95-8980-925e4488e8a3,523bac4c-bece-40aa-ab54-a77d17245e0d,progressing,2023-03-29 01:33:40,2023-04-17 01:33:40
5bcb4910-66ac-4797-af5a-1b72bd8c9b32,523bac4c-bece-40aa-ab54-a77d17245e0d,focus,2023-04-17 01:33:40,2023-04-01 01:33:40
d54e7a40-cbcc-48db-bdd8-67ba6098fbd4,44f112a6-ce00-4a5d-9755-46be891e9320,qualifying,2024-03-24 01:33:40,2024-03-27 01:33:40
480d1a93-1a93-47c6-8276-2707e1d4dfb5,44f112a6-ce00-4a5d-9755-46be891e9320,validating,2024-03-27 01:33:40,2024-04-23 01:33:40
0d02a935-0227-4a85-8fa5-16f445f463c7,44f112a6-ce00-4a5d-9755-46be891e9320,progressing,2024-04-23 01:33:40,2024-05-01 01:33:40
f78c23cd-4ecc-4789-a790-40355d5a5329,44f112a6-ce00-4a5d-9755-46be891e9320,focus,2024-05-01 01:33:40,2024-06-16 01:33:40
6fa2d3a9-a8c2-4350-93fe-cb2b303c915d,ee000bad-aafe-4905-8d72-4762e85ff977,qualifying,2025-02-27 01:33:40,2025-03-03 01:33:40
be5a172e-2ae0-458e-8423-e575e1666845,ee000bad-aafe-4905-8d72-4762e85ff977,validating,2025-03-03 01:33:40,2025-03-16 01:33:40
98ccfebd-dfed-429a-b2d3-b496471ebb03,ee000bad-aafe-4905-8d72-4762e85ff977,progressing,2025-03-16 01:33:40,2025-04-26 01:33:40
52d1389b-4264-4ffd-ba69-f1f0ea65626b,4ac86c9b-e748-4fe6-9d83-b1de36526a2d,qualifying,2025-11-12 01:33:40,2025-11-16 01:33:40
10d9d70b-6e6b-4f7e-bebd-5c690451cf13,4ac86c9b-e748-4fe6-9d83-b1de36526a2d,validating,2025-11-16 01:33:40,2025-11-25 01:33:40
18f6a4ea-19ff-4985-8073-ee6679e31621,4ac86c9b-e748-4fe6-9d83-b1de36526a2d,progressing,2025-11-25 01:33:40,2025-12-20 01:33:40
f976e66c-65e0-4c5c-a78f-b2e31578f480,ab3995c2-5609-4237-86d2-5ed7a9164ffd,qualifying,2026-02-26 01:33:40,2026-03-04 01:33:40
20703d45-93dd-40ba-b64b-9fd15eaf1212,ab3995c2-5609-4237-86d2-5ed7a9164ffd,validating,2026-03-04 01:33:40,2026-03-17 01:33:40
4b82de49-caf8-4dcf-9b97-ebb48801f8a7,ab3995c2-5609-4237-86d2-5ed7a9164ffd,progressing,2026-03-17 01:33:40,2026-03-27 01:33:40
e8ff1a36-fc2e-4a49-8cb5-ba6fac7dc831,ab3995c2-5609-4237-86d2-5ed7a9164ffd,focus,2026-03-27 01:33:40,2026-04-10 01:33:40
f9de729b-0127-4983-8d8d-bdf8b7e359b4,ab3995c2-5609-4237-86d2-5ed7a9164ffd,negotiating,2026-04-10 01:33:40,2026-05-10 01:33:40
a3ac129a-319b-407f-8657-92e550575865,484c1866-544e-482d-9a56-4fd5106f9069,qualifying,2022-04-23 01:33:40,2022-04-30 01:33:40
a4e302c8-cc3b-4f41-9619-2566844c35fe,484c1866-544e-482d-9a56-4fd5106f9069,validating,2022-04-30 01:33:40,2022-05-23 01:33:40
c8466499-c0de-4c90-a501-fa3317cfd166,484c1866-544e-482d-9a56-4fd5106f9069,progressing,2022-05-23 01:33:40,2022-06-11 01:33:40
efe7f859-16e9-4ee9-b93c-083fbe4456f4,484c1866-544e-482d-9a56-4fd5106f9069,focus,2022-06-11 01:33:40,2022-05-24 01:33:40
2db7f73c-5331-4ef0-a46e-5f5842f6b0f0,c6498216-f05e-4ced-a827-62e1698059fc,qualifying,2022-05-30 01:33:40,2022-06-03 01:33:40
a70cf59a-d822-447d-b5d1-5e6067797354,c6498216-f05e-4ced-a827-62e1698059fc,validating,2022-06-03 01:33:40,2022-06-11 01:33:40
3760a19c-ee5f-460d-bd86-29ba28bd4664,c6498216-f05e-4ced-a827-62e1698059fc,progressing,2022-06-11 01:33:40,2022-06-21 01:33:40
d71e5793-5f08-455d-a3d8-64b04ec968ca,c6498216-f05e-4ced-a827-62e1698059fc,focus,2022-06-21 01:33:40,2022-07-04 01:33:40
0c87c0ba-7aeb-4438-8ef8-6417156cf2f0,c6498216-f05e-4ced-a827-62e1698059fc,negotiating,2022-07-04 01:33:40,2022-08-19 01:33:40
6250c2c5-ac0e-4e3f-9adf-d7e697ca785a,14488032-372d-46a3-a379-67a98b5c1463,qualifying,2023-09-27 01:33:40,2023-10-01 01:33:40
65ce49d5-1824-4de8-82ea-099ccabf0ff1,14488032-372d-46a3-a379-67a98b5c1463,validating,2023-10-01 01:33:40,2023-10-10 01:33:40
21a9980a-1de8-425e-af77-079c4612759c,14488032-372d-46a3-a379-67a98b5c1463,progressing,2023-10-10 01:33:40,2023-10-31 01:33:40
35efadaa-a3bf-474b-b4b5-35e576aea49a,14488032-372d-46a3-a379-67a98b5c1463,focus,2023-10-31 01:33:40,2023-10-28 01:33:40
decfd0f4-2fe8-4ab8-b82e-739ab98dac8e,a8ba86f7-ebc0-4b8c-a515-54ea904aa253,qualifying,2024-09-27 01:33:40,2024-10-02 01:33:40
b99c6c95-4d4b-4353-9931-afbf90bca55b,a8ba86f7-ebc0-4b8c-a515-54ea904aa253,validating,2024-10-02 01:33:40,2024-10-15 01:33:40
74693f20-a22c-438f-bef2-46e7a7c19cad,a8ba86f7-ebc0-4b8c-a515-54ea904aa253,progressing,2024-10-15 01:33:40,2024-10-22 01:33:40
be7e7900-3422-43f2-9eed-64fe1cc077a4,a8ba86f7-ebc0-4b8c-a515-54ea904aa253,focus,2024-10-22 01:33:40,2024-11-04 01:33:40
c8ea244b-66bf-4532-abeb-163123b4f4aa,a8ba86f7-ebc0-4b8c-a515-54ea904aa253,negotiating,2024-11-04 01:33:40,2024-11-06 01:33:40
d3ec88e8-4253-4d58-b958-6df239469314,95807aa2-569b-4de4-af5d-275d1699eb2a,qualifying,2026-01-06 01:33:40,2026-01-14 01:33:40
995d476e-9198-4996-a054-32287e49fd3c,95807aa2-569b-4de4-af5d-275d1699eb2a,validating,2026-01-14 01:33:40,2026-01-27 01:33:40
376c8128-8fc7-42c7-9e25-54be295adb85,95807aa2-569b-4de4-af5d-275d1699eb2a,progressing,2026-01-27 01:33:40,2026-03-06 01:33:40
e56b83db-b425-4e65-9239-8eb19b9a9675,1ca8e514-c5e3-4ccc-b234-119d585aad7b,qualifying,2026-01-23 01:33:40,2026-01-29 01:33:40
324cf746-71d7-499d-8e94-c13bc2d73cc5,1ca8e514-c5e3-4ccc-b234-119d585aad7b,validating,2026-01-29 01:33:40,2026-02-17 01:33:40
5456a0f0-e297-4023-9c74-b02aeb1a274f,1ca8e514-c5e3-4ccc-b234-119d585aad7b,progressing,2026-02-17 01:33:40,2026-02-24 01:33:40
2d5c1727-f9ef-48d7-aa9f-c723a75c9790,1ca8e514-c5e3-4ccc-b234-119d585aad7b,focus,2026-02-24 01:33:40,2026-03-10 01:33:40
da794ad8-d140-410a-951b-4e62d61659f9,1ca8e514-c5e3-4ccc-b234-119d585aad7b,negotiating,2026-03-10 01:33:40,2026-02-21 01:33:40
b121322c-5963-4ff3-afc1-71dde370bf5e,971ef5a4-a296-4b56-825a-873ca4f77e01,qualifying,2022-04-05 01:33:40,2022-04-08 01:33:40
0e815047-232d-4fe0-a9da-eb518c867383,971ef5a4-a296-4b56-825a-873ca4f77e01,validating,2022-04-08 01:33:40,2022-04-23 01:33:40
e6c0616f-a34e-4cb6-9deb-770d2edf9b07,971ef5a4-a296-4b56-825a-873ca4f77e01,progressing,2022-04-23 01:33:40,2022-04-29 01:33:40
646e4f2d-5220-43ac-a88f-ecc158333212,971ef5a4-a296-4b56-825a-873ca4f77e01,focus,2022-04-29 01:33:40,2022-05-09 01:33:40
d2792421-cf62-4680-91f0-2c43a443d122,971ef5a4-a296-4b56-825a-873ca4f77e01,negotiating,2022-05-09 01:33:40,2022-06-17 01:33:40
1f7d32fb-f31d-452d-9277-05cf02457189,9333b390-c001-48c4-b62b-406287ff5ed9,qualifying,2022-09-08 01:33:40,2022-09-16 01:33:40
57f71d23-0b51-4869-9539-a449ea2462ba,9333b390-c001-48c4-b62b-406287ff5ed9,validating,2022-09-16 01:33:40,2022-10-11 01:33:40
cf1fcc9d-1594-45f5-82f6-28abc91b387f,9333b390-c001-48c4-b62b-406287ff5ed9,progressing,2022-10-11 01:33:40,2022-10-27 01:33:40
d127acf6-f9e3-4ea5-b47f-980682c59d52,9333b390-c001-48c4-b62b-406287ff5ed9,focus,2022-10-27 01:33:40,2022-11-07 01:33:40
a2e8a830-3cab-413b-a721-5d3f3372aa92,9333b390-c001-48c4-b62b-406287ff5ed9,negotiating,2022-11-07 01:33:40,2022-11-27 01:33:40
d43b5c40-a4c8-4743-bf9b-c05fa1cb6986,2c6be004-48c3-427a-9126-91975fed450b,qualifying,2024-03-23 01:33:40,2024-04-01 01:33:40
0e92c2fd-c5fb-4477-8ec2-46dcb96f5c42,2c6be004-48c3-427a-9126-91975fed450b,validating,2024-04-01 01:33:40,2024-04-28 01:33:40
20d93dc3-19b7-42be-8d15-f3372b6d9c87,2c6be004-48c3-427a-9126-91975fed450b,progressing,2024-04-28 01:33:40,2024-05-11 01:33:40
333859e0-b526-46ee-ba85-8db7386ab2cb,2c6be004-48c3-427a-9126-91975fed450b,focus,2024-05-11 01:33:40,2024-05-23 01:33:40
3849c28c-41c8-4000-ac02-c19d03dc9bf5,2c6be004-48c3-427a-9126-91975fed450b,negotiating,2024-05-23 01:33:40,2024-04-17 01:33:40
f1c00d46-e03a-4fc6-ba0e-2595bd6d6319,bfb913bb-80ee-4933-bb1b-609b4bdd5826,qualifying,2025-02-10 01:33:40,2025-02-21 01:33:40
f1397d0a-3a9f-408e-b2f8-01b0e81243d8,bfb913bb-80ee-4933-bb1b-609b4bdd5826,validating,2025-02-21 01:33:40,2025-03-11 01:33:40
6e83712e-841e-4a20-8bc3-27ae0b612789,bfb913bb-80ee-4933-bb1b-609b4bdd5826,progressing,2025-03-11 01:33:40,2025-03-17 01:33:40
b48960e7-6d80-4cd2-8b7a-777da3073153,ca7dfec2-d57b-4c92-a169-0e1d0c92748d,qualifying,2025-12-04 01:33:40,2025-12-13 01:33:40
890d9e5d-9d3b-4661-9607-43e95a0747e7,ca7dfec2-d57b-4c92-a169-0e1d0c92748d,validating,2025-12-13 01:33:40,2026-01-07 01:33:40
64c95252-951a-45a7-b0e5-c18d1e6f9826,ca7dfec2-d57b-4c92-a169-0e1d0c92748d,progressing,2026-01-07 01:33:40,2026-01-21 01:33:40
4fe32e7b-1182-4a6b-9125-a90c45318185,ca7dfec2-d57b-4c92-a169-0e1d0c92748d,focus,2026-01-21 01:33:40,2026-02-04 01:33:40
1d3af9d4-9574-477a-894a-dab872dcf2da,ca7dfec2-d57b-4c92-a169-0e1d0c92748d,negotiating,2026-02-04 01:33:40,2026-01-21 01:33:40
4fde3f1b-80e9-4ae4-bd61-5c08c1a9ae24,93cf4753-7a35-4773-805b-cf1fe87ed3a0,qualifying,2026-01-18 01:33:40,2026-01-23 01:33:40
38622f82-310f-403e-9985-c28565908155,93cf4753-7a35-4773-805b-cf1fe87ed3a0,validating,2026-01-23 01:33:40,2026-02-12 01:33:40
1ef9d7a4-287c-404b-80da-ac74194f8c39,93cf4753-7a35-4773-805b-cf1fe87ed3a0,progressing,2026-02-12 01:33:40,2026-03-03 01:33:40
31ecaf4a-cd7e-483a-b636-138b6f93e678,93cf4753-7a35-4773-805b-cf1fe87ed3a0,focus,2026-03-03 01:33:40,2026-02-24 01:33:40
0ddcdd59-92e5-4666-8962-e863b593e35d,c04fdcc4-90d8-4935-a5f6-4d67dba8dca5,qualifying,2022-05-18 01:33:40,2022-05-26 01:33:40
6e034d93-fd64-4bbc-bf44-93b7a4c2576e,c04fdcc4-90d8-4935-a5f6-4d67dba8dca5,validating,2022-05-26 01:33:40,2022-06-04 01:33:40
6a1b1fc6-1899-4fc8-8cdd-c2bb0a68332c,c04fdcc4-90d8-4935-a5f6-4d67dba8dca5,progressing,2022-06-04 01:33:40,2022-06-12 01:33:40
70eec02a-1110-49a7-bcb6-4b47021983e3,c04fdcc4-90d8-4935-a5f6-4d67dba8dca5,focus,2022-06-12 01:33:40,2022-06-24 01:33:40
13494c32-6a3f-4174-b95b-ad30635c8c8f,c04fdcc4-90d8-4935-a5f6-4d67dba8dca5,negotiating,2022-06-24 01:33:40,2022-07-19 01:33:40
39fbe09b-1422-41c5-a149-06bcaf056503,409bb3eb-698b-4c12-a61a-0e99e8939762,qualifying,2022-11-21 01:33:40,2022-12-01 01:33:40
d1a3b665-fab4-472a-8146-e1c786d94edd,409bb3eb-698b-4c12-a61a-0e99e8939762,validating,2022-12-01 01:33:40,2022-12-20 01:33:40
87af530d-db13-4581-8005-1df085805fb2,409bb3eb-698b-4c12-a61a-0e99e8939762,progressing,2022-12-20 01:33:40,2023-01-14 01:33:40
740aee35-8427-4f49-8cf7-0ba57a23dd9c,2e0c21a0-fa9d-490a-b2c9-70f597e25442,qualifying,2023-10-28 01:33:40,2023-11-01 01:33:40
b02efeee-b13b-48ab-bda7-0ad3ebdc6ea2,2e0c21a0-fa9d-490a-b2c9-70f597e25442,validating,2023-11-01 01:33:40,2023-11-27 01:33:40
12281142-d68d-4547-90cc-77ee63559c04,2e0c21a0-fa9d-490a-b2c9-70f597e25442,progressing,2023-11-27 01:33:40,2024-01-20 01:33:40
d9f11a11-08db-4272-99de-32723484a975,714d4b56-6ddf-4167-b105-fe3523647af3,qualifying,2025-02-16 01:33:40,2025-02-20 01:33:40
08dc768d-b2e2-4a2c-9959-2fcb0114cadb,714d4b56-6ddf-4167-b105-fe3523647af3,validating,2025-02-20 01:33:40,2025-03-04 01:33:40
e95de168-fd2e-45ee-a69f-4948b50415c5,714d4b56-6ddf-4167-b105-fe3523647af3,progressing,2025-03-04 01:33:40,2025-05-01 01:33:40
bef27e0e-52c3-4dc9-9acb-631dc434d5fc,0905d376-b2e6-4c62-bf4b-69717d0e0751,qualifying,2025-09-24 01:33:40,2025-10-07 01:33:40
ea5a9a02-33d6-4df7-b27b-788fb08c1dff,0905d376-b2e6-4c62-bf4b-69717d0e0751,validating,2025-10-07 01:33:40,2025-10-28 01:33:40
4eae5b31-cf63-4219-8de9-8b19ba47989c,0905d376-b2e6-4c62-bf4b-69717d0e0751,progressing,2025-10-28 01:33:40,2025-11-07 01:33:40
bca9e211-7d18-4f43-8159-dfd95dd42096,0905d376-b2e6-4c62-bf4b-69717d0e0751,focus,2025-11-07 01:33:40,2025-11-26 01:33:40
5fd73e9d-b29b-4501-902e-668bc571d773,80ec43cb-6743-4442-b41b-cdf02afb06ca,qualifying,2026-01-14 01:33:40,2026-01-27 01:33:40
b6c28195-c8b0-4c23-8b39-1f8f8fa08e0e,80ec43cb-6743-4442-b41b-cdf02afb06ca,validating,2026-01-27 01:33:40,2026-02-19 01:33:40
2374f13d-1e4f-49e7-b0a3-d50cc9090f73,80ec43cb-6743-4442-b41b-cdf02afb06ca,progressing,2026-02-19 01:33:40,2026-02-26 01:33:40
7787f140-494a-44e6-951c-23794105eb39,80ec43cb-6743-4442-b41b-cdf02afb06ca,focus,2026-02-26 01:33:40,2026-03-11 01:33:40
bdeb399f-634c-46ef-8649-fb21e04a54bc,80ec43cb-6743-4442-b41b-cdf02afb06ca,negotiating,2026-03-11 01:33:40,2026-03-06 01:33:40
72e9a369-4541-4c73-aa6f-e6418bf47144,d265f791-cfcb-402d-8fa5-8defbacb142a,qualifying,2022-05-19 01:33:40,2022-05-22 01:33:40
b52d0b5d-8c5f-478b-9260-577d6e3e6bb5,d265f791-cfcb-402d-8fa5-8defbacb142a,validating,2022-05-22 01:33:40,2022-06-02 01:33:40
3e7d346c-8a4d-4997-b8e9-18e5b278411c,d265f791-cfcb-402d-8fa5-8defbacb142a,progressing,2022-06-02 01:33:40,2022-06-10 01:33:40
3158af8f-e918-40d2-b4ca-5313f65e9393,d265f791-cfcb-402d-8fa5-8defbacb142a,focus,2022-06-10 01:33:40,2022-06-21 01:33:40
0eceb5ef-2f93-4c1f-bef2-0ad44d8b1e56,d265f791-cfcb-402d-8fa5-8defbacb142a,negotiating,2022-06-21 01:33:40,2022-08-04 01:33:40
25507342-c944-4df5-9131-0648e64c1439,d3299e89-2136-4763-b3da-38cbacb8cfd9,qualifying,2022-10-21 01:33:40,2022-10-29 01:33:40
23cb9ed2-abc7-4958-9ab8-20f0c445fd9a,d3299e89-2136-4763-b3da-38cbacb8cfd9,validating,2022-10-29 01:33:40,2022-11-23 01:33:40
db235f89-87e6-4ab1-9515-9943181a9a3d,d3299e89-2136-4763-b3da-38cbacb8cfd9,progressing,2022-11-23 01:33:40,2022-12-12 01:33:40
da5fef52-910f-4d3f-a9f2-6766c1775d93,d3299e89-2136-4763-b3da-38cbacb8cfd9,focus,2022-12-12 01:33:40,2022-12-30 01:33:40
ef85e89e-550e-4ba4-868d-8c8c59353c28,d3299e89-2136-4763-b3da-38cbacb8cfd9,negotiating,2022-12-30 01:33:40,2023-01-19 01:33:40
9307c49f-3a53-44d9-9307-c1e69efcdcd6,8ed2f305-b0ca-40a5-aaec-a234bc4e9826,qualifying,2023-08-19 01:33:40,2023-09-01 01:33:40
a457be8b-3afb-4911-8caf-55040e234919,8ed2f305-b0ca-40a5-aaec-a234bc4e9826,validating,2023-09-01 01:33:40,2023-09-13 01:33:40
da798b0e-7adf-4082-9d79-26fe4cff996e,8ed2f305-b0ca-40a5-aaec-a234bc4e9826,progressing,2023-09-13 01:33:40,2023-09-21 01:33:40
b3bd4710-f586-4634-9193-840688b383cf,8ed2f305-b0ca-40a5-aaec-a234bc4e9826,focus,2023-09-21 01:33:40,2023-09-27 01:33:40
86558d42-16f9-4d0e-81d2-60fabb8301ac,8ed2f305-b0ca-40a5-aaec-a234bc4e9826,negotiating,2023-09-27 01:33:40,2023-11-06 01:33:40
09f671e6-9d61-42e4-8b7e-b02645c11661,94f8864a-44b1-4b83-ae82-036476e85393,qualifying,2025-03-02 01:33:40,2025-03-05 01:33:40
276b1798-55ec-4486-90ef-d92062d454cf,94f8864a-44b1-4b83-ae82-036476e85393,validating,2025-03-05 01:33:40,2025-03-25 01:33:40
849f3e8b-8694-4765-957d-69dc03502ef1,94f8864a-44b1-4b83-ae82-036476e85393,progressing,2025-03-25 01:33:40,2025-04-15 01:33:40
e0116af3-1fed-4b30-97bd-f9a120fa71d6,94f8864a-44b1-4b83-ae82-036476e85393,focus,2025-04-15 01:33:40,2025-04-29 01:33:40
626ec87d-7064-4bb5-957b-7f27d559652f,0077f4dd-e32c-4ce4-bc85-1626a9c1ce7b,qualifying,2025-11-03 01:33:40,2025-11-10 01:33:40
a9112889-a35e-4718-8d5e-6e93a164fea0,0077f4dd-e32c-4ce4-bc85-1626a9c1ce7b,validating,2025-11-10 01:33:40,2025-12-02 01:33:40
